[Name]
User Points

[Data]
"Time [s]","Monitor Point: CMZ1","Monitor Point: CMZ2","Monitor Point: CR1","Monitor Point: CR2","Monitor Point: CX1","Monitor Point: CX2","Monitor Point: CY1","Monitor Point: CY2"
2.31999989e+01,-2.74031051e-02,2.67651770e-02,1.09300792e+00,1.00630236e+00,3.26563686e-01,-7.88570583e-01,1.04308319e+00,6.25140727e-01
2.32199993e+01,-2.65613645e-02,2.56299861e-02,1.08531165e+00,9.87421453e-01,3.27397823e-01,-7.66272366e-01,1.03475225e+00,6.22758210e-01
2.32399998e+01,-2.53149960e-02,2.44361050e-02,1.07503903e+00,9.65949416e-01,3.25975418e-01,-7.42320418e-01,1.02442622e+00,6.18076622e-01
2.32600002e+01,-2.37141121e-02,2.31983233e-02,1.06287122e+00,9.42170203e-01,3.22663039e-01,-7.16988623e-01,1.01271117e+00,6.11238122e-01
2.32799988e+01,-2.18328312e-02,2.19831150e-02,1.04964006e+00,9.16433096e-01,3.17984879e-01,-6.90479100e-01,1.00031483e+00,6.02568030e-01
2.32999992e+01,-1.98124275e-02,2.07943283e-02,1.03604853e+00,8.89225006e-01,3.12373936e-01,-6.63174570e-01,9.87835467e-01,5.92385471e-01
2.33199997e+01,-1.77418087e-02,1.96906384e-02,1.02266335e+00,8.60990763e-01,3.06271017e-01,-6.35269880e-01,9.75724578e-01,5.81151664e-01
2.33400002e+01,-1.56859141e-02,1.86864901e-02,1.01001871e+00,8.32057416e-01,3.00115228e-01,-6.06918693e-01,9.64400589e-01,5.69182932e-01
2.33599987e+01,-1.36853950e-02,1.77421775e-02,9.98450756e-01,8.02719951e-01,2.94221818e-01,-5.78327417e-01,9.54116046e-01,5.56683719e-01
2.33799992e+01,-1.17550250e-02,1.68477334e-02,9.88057554e-01,7.73283958e-01,2.88770616e-01,-5.49680352e-01,9.44917619e-01,5.43892980e-01
2.33999996e+01,-9.91622638e-03,1.59962960e-02,9.78857577e-01,7.44050205e-01,2.83880293e-01,-5.21156609e-01,9.36789274e-01,5.31042814e-01
2.34200001e+01,-8.20010249e-03,1.51219713e-02,9.70696688e-01,7.15321600e-01,2.79640973e-01,-4.92863297e-01,9.29544508e-01,5.18431008e-01
2.34399986e+01,-6.65803486e-03,1.41856465e-02,9.63352501e-01,6.87378764e-01,2.76021540e-01,-4.64974433e-01,9.22962725e-01,5.06249249e-01
2.34599991e+01,-5.28659718e-03,1.31846135e-02,9.56514299e-01,6.60436511e-01,2.72946090e-01,-4.37632084e-01,9.16744232e-01,4.94625688e-01
2.34799995e+01,-4.10778588e-03,1.21130627e-02,9.49969113e-01,6.34702742e-01,2.70389676e-01,-4.11072403e-01,9.10675943e-01,4.83598053e-01
2.35000000e+01,-3.12678516e-03,1.09602222e-02,9.43645895e-01,6.10390782e-01,2.68325984e-01,-3.85615319e-01,9.04692590e-01,4.73157197e-01
2.35199986e+01,-2.34285067e-03,9.69762355e-03,9.37533259e-01,5.87680042e-01,2.66689569e-01,-3.61506134e-01,8.98802161e-01,4.63336974e-01
2.35399990e+01,-1.75662362e-03,8.32386874e-03,9.31649506e-01,5.66658914e-01,2.65570581e-01,-3.38791639e-01,8.92996669e-01,4.54227448e-01
2.35599995e+01,-1.42109138e-03,6.79906597e-03,9.26190913e-01,5.47435105e-01,2.65208453e-01,-3.17632586e-01,8.87408614e-01,4.45864052e-01
2.35799999e+01,-1.32881966e-03,5.10390336e-03,9.21369851e-01,5.30071378e-01,2.65753329e-01,-2.98215955e-01,8.82211745e-01,4.38226998e-01
2.36000004e+01,-1.47176976e-03,3.25080426e-03,9.17456210e-01,5.14546990e-01,2.67315060e-01,-2.80601770e-01,8.77649486e-01,4.31301773e-01
2.36199989e+01,-1.82089827e-03,1.24665012e-03,9.14613366e-01,5.00814617e-01,2.70028353e-01,-2.64774859e-01,8.73843372e-01,4.25099462e-01
2.36399994e+01,-2.37079756e-03,-8.98885424e-04,9.13002610e-01,4.88781720e-01,2.74015278e-01,-2.50713080e-01,8.70912969e-01,4.19583738e-01
2.36599998e+01,-3.07475193e-03,-3.17152170e-03,9.12809908e-01,4.78322178e-01,2.79218674e-01,-2.38277972e-01,8.69056344e-01,4.14747775e-01
2.36800003e+01,-3.88400559e-03,-5.55923581e-03,9.14039195e-01,4.69353586e-01,2.85557985e-01,-2.27375716e-01,8.68288100e-01,4.10600871e-01
2.36999989e+01,-4.38022288e-03,-7.53509765e-03,9.14692402e-01,4.62382466e-01,2.91932851e-01,-2.19100133e-01,8.66854906e-01,4.07176465e-01
2.37199993e+01,-5.08090807e-03,-9.79662500e-03,9.19020116e-01,4.57074493e-01,2.99578607e-01,-2.12547943e-01,8.68821383e-01,4.04648572e-01
2.37399998e+01,-5.99064399e-03,-1.23448474e-02,9.25057054e-01,4.52087045e-01,3.08703601e-01,-2.06284925e-01,8.72027874e-01,4.02280033e-01
2.37600002e+01,-7.03123957e-03,-1.52219217e-02,9.32690144e-01,4.47384089e-01,3.19074690e-01,-2.00594500e-01,8.76414418e-01,3.99892926e-01
2.37799988e+01,-8.06298293e-03,-1.83180347e-02,9.41576242e-01,4.43145841e-01,3.30225229e-01,-1.96102962e-01,8.81769300e-01,3.97393823e-01
2.37999992e+01,-8.95359926e-03,-2.15051621e-02,9.51319277e-01,4.39452648e-01,3.41681212e-01,-1.93220973e-01,8.87841344e-01,3.94695193e-01
2.38199997e+01,-9.64475237e-03,-2.47314721e-02,9.61565435e-01,4.36122239e-01,3.53203416e-01,-1.91860363e-01,8.94346356e-01,3.91653180e-01
2.38400002e+01,-1.01227090e-02,-2.79964320e-02,9.72024381e-01,4.32896465e-01,3.64680827e-01,-1.91604987e-01,9.01021242e-01,3.88184100e-01
2.38599987e+01,-1.04106646e-02,-3.13193649e-02,9.82581615e-01,4.29545164e-01,3.76036793e-01,-1.92006946e-01,9.07779157e-01,3.84242594e-01
2.38799992e+01,-1.05377045e-02,-3.47222164e-02,9.93140578e-01,4.25929934e-01,3.87179494e-01,-1.92808345e-01,9.14560139e-01,3.79791051e-01
2.38999996e+01,-1.05510335e-02,-3.82089727e-02,1.00356126e+00,4.21978563e-01,3.98039162e-01,-1.93934709e-01,9.21249211e-01,3.74773562e-01
2.39200001e+01,-1.05099697e-02,-4.17707488e-02,1.01372826e+00,4.17671502e-01,4.08572108e-01,-1.95403293e-01,9.27746654e-01,3.69143635e-01
2.39399986e+01,-1.04119442e-02,-4.54237387e-02,1.02336550e+00,4.13024992e-01,4.18678015e-01,-1.97228551e-01,9.33801711e-01,3.62891942e-01
2.39599991e+01,-1.02353711e-02,-4.91849668e-02,1.03227782e+00,4.08140302e-01,4.28282052e-01,-1.99455246e-01,9.39240158e-01,3.56084406e-01
2.39799995e+01,-9.98940971e-03,-5.30551188e-02,1.04039729e+00,4.03207213e-01,4.37365711e-01,-2.02079132e-01,9.44000959e-01,3.48912686e-01
2.40000000e+01,-9.67862550e-03,-5.70229702e-02,1.04778671e+00,3.98335516e-01,4.45959479e-01,-2.05071092e-01,9.48143959e-01,3.41492355e-01
2.40199986e+01,-9.30627063e-03,-6.10777847e-02,1.05447161e+00,3.93581718e-01,4.54103857e-01,-2.08369464e-01,9.51682806e-01,3.33899289e-01
2.40399990e+01,-8.89149494e-03,-6.51795939e-02,1.06045389e+00,3.88948858e-01,4.61831570e-01,-2.11868167e-01,9.54606712e-01,3.26179534e-01
2.40599995e+01,-8.42303131e-03,-6.92903325e-02,1.06567514e+00,3.84420514e-01,4.69100058e-01,-2.15513244e-01,9.56874430e-01,3.18328708e-01
2.40799999e+01,-7.91222416e-03,-7.33552799e-02,1.07003200e+00,3.80027205e-01,4.75858390e-01,-2.19180286e-01,9.58398342e-01,3.10452372e-01
2.41000004e+01,-7.38283014e-03,-7.73082301e-02,1.07341671e+00,3.75725836e-01,4.82055068e-01,-2.22751498e-01,9.59086180e-01,3.02575082e-01
2.41199989e+01,-6.85775513e-03,-8.10824409e-02,1.07577729e+00,3.71460825e-01,4.87676591e-01,-2.25989670e-01,9.58889186e-01,2.94808090e-01
2.41399994e+01,-6.35121996e-03,-8.46042633e-02,1.07706630e+00,3.67143601e-01,4.92689967e-01,-2.28715032e-01,9.57772613e-01,2.87200034e-01
2.41599998e+01,-5.87711064e-03,-8.77886340e-02,1.07729912e+00,3.62708926e-01,4.97101724e-01,-2.30724618e-01,9.55752790e-01,2.79864103e-01
2.41800003e+01,-5.45211835e-03,-9.05603543e-02,1.07650304e+00,3.58131379e-01,5.00949740e-01,-2.31788412e-01,9.52842116e-01,2.73005903e-01
2.41999989e+01,-5.07315714e-03,-9.28757638e-02,1.07474077e+00,3.53374511e-01,5.04256845e-01,-2.31803089e-01,9.49101031e-01,2.66722471e-01
2.42199993e+01,-4.74106334e-03,-9.46916118e-02,1.07208014e+00,3.48422468e-01,5.07039964e-01,-2.30657443e-01,9.44598496e-01,2.61142433e-01
2.42399998e+01,-4.45687305e-03,-9.59936231e-02,1.06862152e+00,3.43281597e-01,5.09323955e-01,-2.28276700e-01,9.39436615e-01,2.56382525e-01
2.42600002e+01,-4.21141554e-03,-9.67785418e-02,1.06447864e+00,3.38034630e-01,5.11119068e-01,-2.24715844e-01,9.33740973e-01,2.52527624e-01
2.42799988e+01,-4.00368031e-03,-9.70802456e-02,1.05978060e+00,3.32706988e-01,5.12467861e-01,-2.20088080e-01,9.27637637e-01,2.49509871e-01
2.42999992e+01,-3.84210842e-03,-9.69652385e-02,1.05469453e+00,3.27383101e-01,5.13440907e-01,-2.14625269e-01,9.21281099e-01,2.47215882e-01
2.43199997e+01,-3.73521191e-03,-9.65174064e-02,1.04941034e+00,3.22182298e-01,5.14141917e-01,-2.08695620e-01,9.14833426e-01,2.45453790e-01
2.43400002e+01,-3.67632764e-03,-9.58240107e-02,1.04412389e+00,3.17236483e-01,5.14667571e-01,-2.02728003e-01,9.08466816e-01,2.44008884e-01
2.43599987e+01,-3.64958355e-03,-9.49708298e-02,1.03902721e+00,3.12649101e-01,5.15112579e-01,-1.97090328e-01,9.02350545e-01,2.42703244e-01
2.43799992e+01,-3.65017960e-03,-9.40320641e-02,1.03429270e+00,3.08566302e-01,5.15581250e-01,-1.92188680e-01,8.96625519e-01,2.41405636e-01
2.43999996e+01,-3.67464265e-03,-9.30788666e-02,1.03009772e+00,3.05162966e-01,5.16191661e-01,-1.88381225e-01,8.91430020e-01,2.40076974e-01
2.44200001e+01,-3.71205434e-03,-9.21543837e-02,1.02659392e+00,3.02661210e-01,5.17038107e-01,-1.85957536e-01,8.86885881e-01,2.38796145e-01
2.44399986e+01,-3.76433274e-03,-9.12822261e-02,1.02389252e+00,3.01282525e-01,5.18222690e-01,-1.85140997e-01,8.83063436e-01,2.37684608e-01
2.44599991e+01,-3.81813943e-03,-9.04876441e-02,1.02212298e+00,3.01252335e-01,5.19830525e-01,-1.86137587e-01,8.80063415e-01,2.36866564e-01
2.44799995e+01,-3.87346861e-03,-8.98009390e-02,1.02139235e+00,3.02788228e-01,5.21952510e-01,-1.89158231e-01,8.77956688e-01,2.36431539e-01
2.45000000e+01,-3.93348141e-03,-8.92537460e-02,1.02174747e+00,3.06068420e-01,5.24646997e-01,-1.94265395e-01,8.76763046e-01,2.36513928e-01
2.45199986e+01,-4.00061626e-03,-8.88757855e-02,1.02320337e+00,3.11241478e-01,5.27962983e-01,-2.01492056e-01,8.76470387e-01,2.37217650e-01
2.45399990e+01,-4.08937875e-03,-8.86866301e-02,1.02570868e+00,3.18365544e-01,5.31908691e-01,-2.10802674e-01,8.77012849e-01,2.38576740e-01
2.45599995e+01,-4.19971766e-03,-8.87040645e-02,1.02915251e+00,3.27434778e-01,5.36454976e-01,-2.22083062e-01,8.78277242e-01,2.40608916e-01
2.45799999e+01,-4.33520833e-03,-8.89387652e-02,1.03335226e+00,3.38376492e-01,5.41537821e-01,-2.35126704e-01,8.80087256e-01,2.43339419e-01
2.46000004e+01,-4.48549632e-03,-8.93607587e-02,1.03803670e+00,3.51027817e-01,5.47032773e-01,-2.49654189e-01,8.82199109e-01,2.46765718e-01
2.46199989e+01,-4.64260578e-03,-8.99282843e-02,1.04290807e+00,3.65147293e-01,5.52800298e-01,-2.65302449e-01,8.84346724e-01,2.50892699e-01
2.46399994e+01,-4.81123524e-03,-9.06015635e-02,1.04766321e+00,3.80417854e-01,5.58703899e-01,-2.81659752e-01,8.86255205e-01,2.55705953e-01
2.46599998e+01,-4.99370648e-03,-9.13351327e-02,1.05200315e+00,3.96476746e-01,5.64598143e-01,-2.98335493e-01,8.87659550e-01,2.61131674e-01
2.46800003e+01,-5.18634263e-03,-9.20768976e-02,1.05566001e+00,4.12958980e-01,5.70328236e-01,-3.14961612e-01,8.88337672e-01,2.67084807e-01
2.46999989e+01,-5.38810249e-03,-9.27906409e-02,1.05841291e+00,4.29554969e-01,5.75755537e-01,-3.31145883e-01,8.88112247e-01,2.73605347e-01
2.47199993e+01,-5.60616562e-03,-9.34404433e-02,1.06010807e+00,4.45965201e-01,5.80776930e-01,-3.46495658e-01,8.86863649e-01,2.80759186e-01
2.47399998e+01,-5.82949724e-03,-9.39760506e-02,1.06063116e+00,4.61894482e-01,5.85275710e-01,-3.60714108e-01,8.84528637e-01,2.88499296e-01
2.47600002e+01,-6.05610572e-03,-9.43590552e-02,1.05992901e+00,4.77041572e-01,5.89161515e-01,-3.73519033e-01,8.81100535e-01,2.96735913e-01
2.47799988e+01,-6.28590677e-03,-9.45698321e-02,1.05802512e+00,4.91145015e-01,5.92377305e-01,-3.84693563e-01,8.76644909e-01,3.05342913e-01
2.47999992e+01,-6.51307637e-03,-9.45870355e-02,1.05494213e+00,5.03994346e-01,5.94848275e-01,-3.94061238e-01,8.71239543e-01,3.14206988e-01
2.48199997e+01,-6.72743190e-03,-9.44014639e-02,1.05071855e+00,5.15432060e-01,5.96517861e-01,-4.01451230e-01,8.64971578e-01,3.23275536e-01
2.48400002e+01,-6.92346459e-03,-9.39956754e-02,1.04540682e+00,5.25334537e-01,5.97346485e-01,-4.06779349e-01,8.57935011e-01,3.32425803e-01
2.48599987e+01,-7.09851552e-03,-9.33423340e-02,1.03907990e+00,5.33654213e-01,5.97314775e-01,-4.10085112e-01,8.50236595e-01,3.41492355e-01
2.48799992e+01,-7.25312438e-03,-9.24120173e-02,1.03184307e+00,5.40434182e-01,5.96435189e-01,-4.11496371e-01,8.42000663e-01,3.50342423e-01
2.48999996e+01,-7.38962134e-03,-9.12084728e-02,1.02381933e+00,5.45830011e-01,5.94745338e-01,-4.11182284e-01,8.33357096e-01,3.58970135e-01
2.49200001e+01,-7.51129817e-03,-8.97412151e-02,1.01517057e+00,5.50082028e-01,5.92328131e-01,-4.09438252e-01,8.24450493e-01,3.67356181e-01
2.49399986e+01,-7.61791039e-03,-8.80437791e-02,1.00610089e+00,5.53502321e-01,5.89301646e-01,-4.06649530e-01,8.15452397e-01,3.75501007e-01
2.49599991e+01,-7.70860631e-03,-8.61629471e-02,9.96853173e-01,5.56446850e-01,5.85813761e-01,-4.03329581e-01,8.06559622e-01,3.83351475e-01
2.49799995e+01,-7.77638052e-03,-8.41478631e-02,9.87696052e-01,5.59284508e-01,5.82037151e-01,-3.99989814e-01,7.97982574e-01,3.90905797e-01
2.50000000e+01,-7.81536847e-03,-8.20469409e-02,9.78924751e-01,5.62340260e-01,5.78166306e-01,-3.97080749e-01,7.89947689e-01,3.98187697e-01
2.50199986e+01,-7.82580953e-03,-7.99153894e-02,9.70838010e-01,5.65907180e-01,5.74392021e-01,-3.95000488e-01,7.82687843e-01,4.05247509e-01
2.50399990e+01,-7.80181680e-03,-7.77946264e-02,9.63745296e-01,5.70220292e-01,5.70899189e-01,-3.94123524e-01,7.76452899e-01,4.12089586e-01
2.50599995e+01,-7.74272392e-03,-7.57203847e-02,9.57948864e-01,5.75432539e-01,5.67868233e-01,-3.94742638e-01,7.71486700e-01,4.18689400e-01
2.50799999e+01,-7.65135419e-03,-7.37302005e-02,9.53706622e-01,5.81579149e-01,5.65451980e-01,-3.97021174e-01,7.67997622e-01,4.24980581e-01
2.51000004e+01,-7.53756147e-03,-7.18571395e-02,9.51243043e-01,5.88701189e-01,5.63775063e-01,-4.01105613e-01,7.66173005e-01,4.30909961e-01
2.51199989e+01,-7.41264876e-03,-7.01186806e-02,9.50729907e-01,5.96758902e-01,5.62931657e-01,-4.07087892e-01,7.66156197e-01,4.36349183e-01
2.51399994e+01,-7.28462869e-03,-6.85024932e-02,9.52280939e-01,6.05689049e-01,5.62983453e-01,-4.15017098e-01,7.68042028e-01,4.41157639e-01
2.51599998e+01,-7.16637168e-03,-6.69850335e-02,9.55941141e-01,6.15452707e-01,5.63958704e-01,-4.24925357e-01,7.71863997e-01,4.45219576e-01
2.51800003e+01,-7.06454739e-03,-6.55473545e-02,9.61683512e-01,6.26063466e-01,5.65836906e-01,-4.36726302e-01,7.77601302e-01,4.48581755e-01
2.51999989e+01,-6.98674237e-03,-6.41732067e-02,9.69393969e-01,6.37561977e-01,5.68551421e-01,-4.50336635e-01,7.85158515e-01,4.51311648e-01
2.52199993e+01,-6.93360623e-03,-6.28477186e-02,9.78874445e-01,6.50044024e-01,5.72001278e-01,-4.65624094e-01,7.94361174e-01,4.53598350e-01
2.52399998e+01,-6.90227281e-03,-6.15520962e-02,9.89855587e-01,6.63578331e-01,5.76045692e-01,-4.82424051e-01,8.04975390e-01,4.55634952e-01
2.52600002e+01,-6.88796863e-03,-6.02762699e-02,1.00199473e+00,6.78194225e-01,5.80514610e-01,-5.00574231e-01,8.16698432e-01,4.57572788e-01
2.52799988e+01,-6.88908901e-03,-5.90243042e-02,1.01489592e+00,6.93864703e-01,5.85216582e-01,-5.19854426e-01,8.29177439e-01,4.59564567e-01
2.52999992e+01,-6.90295035e-03,-5.78187816e-02,1.02811635e+00,7.10514784e-01,5.89944184e-01,-5.40004313e-01,8.42014968e-01,4.61764634e-01
2.53199997e+01,-6.92806998e-03,-5.66897765e-02,1.04121315e+00,7.27994919e-01,5.94504952e-01,-5.60786903e-01,8.54803264e-01,4.64213997e-01
2.53400002e+01,-6.97012851e-03,-5.56592830e-02,1.05375051e+00,7.46132255e-01,5.98720253e-01,-5.82003772e-01,8.67135584e-01,4.66888577e-01
2.53599987e+01,-7.03637674e-03,-5.47538623e-02,1.06533575e+00,7.64734209e-01,6.02438509e-01,-6.03456557e-01,8.78639877e-01,4.69743133e-01
2.53799992e+01,-7.13326177e-03,-5.39856069e-02,1.07564008e+00,7.83606589e-01,6.05537474e-01,-6.24990582e-01,8.89002740e-01,4.72679615e-01
2.53999996e+01,-7.26764044e-03,-5.33601046e-02,1.08440292e+00,8.02569091e-01,6.07918978e-01,-6.46458030e-01,8.97977889e-01,4.75614518e-01
2.54200001e+01,-7.44270300e-03,-5.28660789e-02,1.09142804e+00,8.21468890e-01,6.09500706e-01,-6.67718768e-01,9.05386209e-01,4.78500515e-01
2.54399986e+01,-7.66349863e-03,-5.24834394e-02,1.09660196e+00,8.40218365e-01,6.10235333e-01,-6.88678086e-01,9.11124885e-01,4.81341302e-01
2.54599991e+01,-7.92704988e-03,-5.21796830e-02,1.09987652e+00,8.58747780e-01,6.10090017e-01,-7.09214747e-01,9.15160298e-01,4.84212965e-01
2.54799995e+01,-8.22861493e-03,-5.18977568e-02,1.10126245e+00,8.77011716e-01,6.09045625e-01,-7.29241431e-01,9.17519748e-01,4.87192482e-01
2.55000000e+01,-8.55960138e-03,-5.15929535e-02,1.10083044e+00,8.94970536e-01,6.07104599e-01,-7.48670399e-01,9.18287337e-01,4.90372151e-01
2.55199986e+01,-8.91632121e-03,-5.12265675e-02,1.09869993e+00,9.12597597e-01,6.04287386e-01,-7.67427146e-01,9.17593718e-01,4.93852168e-01
2.55399990e+01,-9.28569306e-03,-5.07797785e-02,1.09504974e+00,9.29863513e-01,6.00642383e-01,-7.85449922e-01,9.15621519e-01,4.97709334e-01
2.55599995e+01,-9.66090523e-03,-5.02495840e-02,1.09010363e+00,9.46735620e-01,5.96247315e-01,-8.02718163e-01,9.12587047e-01,5.01948059e-01
2.55799999e+01,-1.00313220e-02,-4.96479534e-02,1.08413148e+00,9.63165879e-01,5.91206372e-01,-8.19216311e-01,9.08744276e-01,5.06530523e-01
2.55999985e+01,-1.03976140e-02,-4.90059182e-02,1.07744074e+00,9.79054987e-01,5.85652351e-01,-8.34936321e-01,9.04372692e-01,5.11302292e-01
2.56199989e+01,-1.07546858e-02,-4.83507290e-02,1.07035923e+00,9.94342029e-01,5.79737544e-01,-8.49924743e-01,8.99762988e-01,5.16085267e-01
2.56399994e+01,-1.11037288e-02,-4.77156565e-02,1.06322992e+00,1.00896323e+00,5.73628426e-01,-8.64226401e-01,8.95214081e-01,5.20691276e-01
2.56599998e+01,-1.14433570e-02,-4.71124053e-02,1.05638576e+00,1.02289402e+00,5.67489028e-01,-8.77896130e-01,8.91014636e-01,5.24986267e-01
2.56800003e+01,-1.17787132e-02,-4.65377308e-02,1.05013824e+00,1.03614736e+00,5.61476886e-01,-8.90996039e-01,8.87431085e-01,5.28892636e-01
2.56999989e+01,-1.21111404e-02,-4.59758602e-02,1.04475558e+00,1.04875350e+00,5.55726588e-01,-9.03558552e-01,8.84693205e-01,5.32414973e-01
2.57199993e+01,-1.24444012e-02,-4.54089046e-02,1.04045391e+00,1.06077349e+00,5.50344646e-01,-9.15612698e-01,8.82986426e-01,5.35624683e-01
2.57399998e+01,-1.27784982e-02,-4.48104516e-02,1.03737581e+00,1.07230783e+00,5.45397580e-01,-9.27188456e-01,8.82434189e-01,5.38670242e-01
2.57600002e+01,-1.31151620e-02,-4.41546515e-02,1.03559554e+00,1.08347476e+00,5.40914237e-01,-9.38297331e-01,8.83102357e-01,5.41770756e-01
2.57799988e+01,-1.34506030e-02,-4.34218757e-02,1.03511381e+00,1.09441185e+00,5.36877036e-01,-9.48966622e-01,8.84999275e-01,5.45160174e-01
2.57999992e+01,-1.37828011e-02,-4.25981916e-02,1.03586566e+00,1.10527074e+00,5.33229411e-01,-9.59237576e-01,8.88078868e-01,5.49078166e-01
2.58199997e+01,-1.41100436e-02,-4.16820645e-02,1.03773642e+00,1.11619949e+00,5.29888511e-01,-9.69176292e-01,8.92252743e-01,5.53713381e-01
2.58400002e+01,-1.44274924e-02,-4.06814516e-02,1.04057729e+00,1.12731743e+00,5.26752293e-01,-9.78853464e-01,8.97403538e-01,5.59187412e-01
2.58599987e+01,-1.47357602e-02,-3.96131650e-02,1.04421973e+00,1.13870716e+00,5.23709416e-01,-9.88339067e-01,9.03395534e-01,5.65543890e-01
2.58799992e+01,-1.50387324e-02,-3.84962931e-02,1.04848707e+00,1.15043700e+00,5.20654500e-01,-9.97697473e-01,9.10079122e-01,5.72804511e-01
2.58999996e+01,-1.53377522e-02,-3.73415500e-02,1.05320299e+00,1.16255033e+00,5.17493427e-01,-1.00697732e+00,9.17298794e-01,5.80964744e-01
2.59200001e+01,-1.56414676e-02,-3.61519530e-02,1.05819356e+00,1.17510736e+00,5.14154911e-01,-1.01624811e+00,9.24888313e-01,5.90014338e-01
2.59399986e+01,-1.59608200e-02,-3.49124894e-02,1.06329787e+00,1.18816829e+00,5.10592043e-01,-1.02557003e+00,9.32683349e-01,5.99958241e-01
2.59599991e+01,-1.63010173e-02,-3.36266458e-02,1.06836164e+00,1.20176506e+00,5.06768107e-01,-1.03496778e+00,9.40522552e-01,6.10803545e-01
2.59799995e+01,-1.66718438e-02,-3.22910286e-02,1.07324493e+00,1.21594012e+00,5.02662718e-01,-1.04449069e+00,9.48253632e-01,6.22534633e-01
2.60000000e+01,-1.70756541e-02,-3.08960229e-02,1.07782567e+00,1.23073137e+00,4.98256266e-01,-1.05419445e+00,9.55745161e-01,6.35117114e-01
2.60199986e+01,-1.75169371e-02,-2.94431392e-02,1.08201146e+00,1.24613321e+00,4.93539959e-01,-1.06410837e+00,9.62895155e-01,6.48476064e-01
2.60399990e+01,-1.79904141e-02,-2.79452745e-02,1.08574975e+00,1.26212692e+00,4.88509119e-01,-1.07427871e+00,9.69644904e-01,6.62487388e-01
2.60599995e+01,-1.84892416e-02,-2.64174249e-02,1.08904898e+00,1.27866793e+00,4.83170152e-01,-1.08475399e+00,9.75999177e-01,6.76978946e-01
2.60799999e+01,-1.90041140e-02,-2.48841420e-02,1.09198654e+00,1.29565573e+00,4.77545291e-01,-1.09556234e+00,9.82031107e-01,6.91713095e-01
2.60999985e+01,-1.95303075e-02,-2.33759079e-02,1.09470618e+00,1.31292868e+00,4.71693575e-01,-1.10671115e+00,9.87869859e-01,7.06379592e-01
2.61199989e+01,-2.00624093e-02,-2.19195727e-02,1.09741306e+00,1.33027709e+00,4.65706617e-01,-1.11814964e+00,9.93696451e-01,7.20679164e-01
2.61399994e+01,-2.05947421e-02,-2.05326080e-02,1.10037124e+00,1.34749305e+00,4.59715873e-01,-1.12980616e+00,9.99739051e-01,7.34353840e-01
2.61599998e+01,-2.11224575e-02,-1.91962775e-02,1.10387826e+00,1.36442387e+00,4.53873068e-01,-1.14163268e+00,1.00625360e+00,7.47213125e-01
2.61800003e+01,-2.16432754e-02,-1.78922601e-02,1.10822928e+00,1.38093328e+00,4.48333740e-01,-1.15352547e+00,1.01349342e+00,7.59180963e-01
2.61999989e+01,-2.21615918e-02,-1.65908858e-02,1.11369371e+00,1.39685965e+00,4.43233311e-01,-1.16530275e+00,1.02169371e+00,7.70250857e-01
2.62199993e+01,-2.26778779e-02,-1.52694033e-02,1.12047136e+00,1.41207278e+00,4.38649684e-01,-1.17677450e+00,1.03103948e+00,7.80481517e-01
2.62399998e+01,-2.31926609e-02,-1.39009384e-02,1.12864983e+00,1.42650306e+00,4.34562802e-01,-1.18777657e+00,1.04163599e+00,7.89998710e-01
2.62600002e+01,-2.37030480e-02,-1.24688838e-02,1.13818717e+00,1.44016063e+00,4.30833638e-01,-1.19819856e+00,1.05349529e+00,7.98988640e-01
2.62799988e+01,-2.42027082e-02,-1.09709390e-02,1.14886928e+00,1.45312142e+00,4.27162081e-01,-1.20800984e+00,1.06650507e+00,8.07634890e-01
2.62999992e+01,-2.46755090e-02,-9.42564569e-03,1.16032481e+00,1.46550560e+00,4.23117816e-01,-1.21723247e+00,1.08042812e+00,8.16119850e-01
2.63199997e+01,-2.51140352e-02,-7.86364172e-03,1.17197931e+00,1.47743881e+00,4.18153167e-01,-1.22592330e+00,1.09484410e+00,8.24583173e-01
2.63400002e+01,-2.55173147e-02,-6.31902972e-03,1.18311036e+00,1.48902762e+00,4.11659688e-01,-1.23416030e+00,1.10918283e+00,8.33097517e-01
2.63599987e+01,-2.58839484e-02,-4.82359994e-03,1.19286859e+00,1.50036609e+00,4.03031498e-01,-1.24204099e+00,1.12272048e+00,8.41684401e-01
2.63799992e+01,-2.62242109e-02,-3.40406038e-03,1.20034528e+00,1.51152670e+00,3.91770273e-01,-1.24965107e+00,1.13461220e+00,8.50344181e-01
2.63999996e+01,-2.65493877e-02,-2.06080289e-03,1.20465815e+00,1.52259386e+00,3.77575487e-01,-1.25706398e+00,1.14395714e+00,8.59117150e-01
2.64200001e+01,-2.68801115e-02,-8.06801952e-04,1.20503247e+00,1.53357780e+00,3.60421211e-01,-1.26429451e+00,1.14986944e+00,8.67997766e-01
2.64399986e+01,-2.72449311e-02,3.40359955e-04,1.20090866e+00,1.54438114e+00,3.40587080e-01,-1.27124238e+00,1.15159976e+00,8.76958489e-01
2.64599991e+01,-2.76791248e-02,1.40420394e-03,1.19203615e+00,1.55504537e+00,3.18667591e-01,-1.27788651e+00,1.14865184e+00,8.86099398e-01
2.64799995e+01,-2.82068290e-02,2.40998296e-03,1.17851591e+00,1.56559455e+00,2.95477569e-01,-1.28421915e+00,1.14087367e+00,8.95470500e-01
